Timestamp              | Testing Server   | Dj Lhr Server   | Dj Vehari Server   | Dj Kasur Server   | Gujrat Server   | Jehlum Server   | Woman Jail Server   | Dj Multan Server   | Dj Khanewal Server   | Dj Rajanpur Server   | Dj Rymyarkhan Server   | Dj Layyah Server   | Dj Muzafarghar Server   | Dj Jhang Server   | Dj Bhakkhar Server   | Dj Bhawalnaggar Server   | Dj Shahpur Server   | Dj Lodhara Server   | Dj Mandibhawaldin Server   | Dj Okara Server   | Dj Narrowal Server   | Dj Pakpattan Server   | Dj Sarghodha Server   | Dj Hafizabad Server   | Dj T.T.Singh Server   | Dj Attock Server   | Cj Rawalpindi Server   | Cj Lhr Server   | Cj D.G.Khan Server   | Cj Mainwali Server   | B.J Fasilabad Server   | B.J Bhawalpur Server   | Sub.J Shujabad Server   | Sub.J Chakwal Server   | F3Rgh Server   | Message
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Hafizabad Server became reachable.
2025-04-09 11:02:01   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Offline
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Sarghodha Server became reachable.
2025-04-09 11:02:01   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Offline
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Pakpattan Server became reachable.
2025-04-09 11:02:01   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Offline
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Narrowal Server became reachable.
2025-04-09 11:02:01   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Okara Server became reachable.
2025-04-09 11:02:01   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Offline
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Mandibhawaldin Server became reachable.
2025-04-09 11:02:03   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Offline
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Shahpur Server became reachable.
2025-04-09 11:02:03   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Offline
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Bhawalnaggar Server became reachable.
2025-04-09 11:02:06   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Offline
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Jhang Server became reachable.
2025-04-09 11:02:08   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Offline
Dj Rymyarkhan: Offline
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Layyah Server became reachable.
2025-04-09 11:02:10   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Online
Dj Rymyarkhan: Offline
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Rajanpur Server became reachable.
2025-04-09 11:02:10   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Offline
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Khanewal Server became reachable.
2025-04-09 11:02:10   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Offline
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Offline
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Multan Server became reachable.
2025-04-09 11:02:10   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Offline
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Offline
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Woman Jail Server became reachable.
2025-04-09 11:02:10   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Offline
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Offline
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Jehlum Server became reachable.
2025-04-09 11:02:10   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Offline
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Offline
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Gujrat Server became reachable.
2025-04-09 11:02:10   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Offline
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Offline
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Kasur Server became reachable.
2025-04-09 11:02:10   | Testing: Offline
Dj Lhr: Offline
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Offline
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Vehari Server became reachable.
2025-04-09 11:02:10   | Testing: Offline
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Offline
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Lhr Server became reachable.
2025-04-09 11:02:10   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Offline
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Testing Server became reachable.
2025-04-09 11:02:11   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Online
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Rymyarkhan Server became reachable.
2025-04-09 11:02:13   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Online
Dj Khanewal: Offline
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Khanewal Server became unreachable.
2025-04-09 11:02:15   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Online
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Multan Server became unreachable.
2025-04-09 11:02:17   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Online
Gujrat: Online
Jehlum: Online
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Woman Jail Server became unreachable.
2025-04-09 11:02:19   | Testing: Online
Dj Lhr: Online
Dj Vehari: Online
Dj Kasur: Offline
Gujrat: Online
Jehlum: Online
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Kasur Server became unreachable.
2025-04-09 11:02:22   | Testing: Online
Dj Lhr: Offline
Dj Vehari: Online
Dj Kasur: Offline
Gujrat: Online
Jehlum: Online
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Online
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Lhr Server became unreachable.
2025-04-09 11:02:29   | Testing: Online
Dj Lhr: Offline
Dj Vehari: Online
Dj Kasur: Offline
Gujrat: Online
Jehlum: Online
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Online
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj T.T.Singh Server became unreachable.
2025-04-09 11:02:31   | Testing: Online
Dj Lhr: Offline
Dj Vehari: Online
Dj Kasur: Offline
Gujrat: Online
Jehlum: Online
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Offline
Dj Mandibhawaldin: Offline
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Mandibhawaldin Server became unreachable.
2025-04-09 11:02:31   | Testing: Online
Dj Lhr: Offline
Dj Vehari: Online
Dj Kasur: Offline
Gujrat: Online
Jehlum: Online
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Offline
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Online
Dj Mandibhawaldin: Offline
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
B.J Bhawalpur: Offline
Sub.J Shujabad: Online
Sub.J Chakwal: Online
F3Rgh: Online| Dj Lodhara Server became reachable.
2025-04-09 11:02:33   | Testing: Online
Dj Lhr: Offline
Dj Vehari: Online
Dj Kasur: Offline
Gujrat: Online
Jehlum: Online
Woman Jail: Offline
Dj Multan: Offline
Dj Khanewal: Offline
Dj Rajanpur: Online
Dj Rymyarkhan: Online
Dj Layyah: Online
Dj Muzafarghar: Online
Dj Jhang: Online
Dj Bhakkhar: Offline
Dj Bhawalnaggar: Online
Dj Shahpur: Online
Dj Lodhara: Online
Dj Mandibhawaldin: Offline
Dj Okara: Online
Dj Narrowal: Online
Dj Pakpattan: Online
Dj Sarghodha: Online
Dj Hafizabad: Online
Dj T.T.Singh: Offline
Dj Attock: Online
Cj Rawalpindi: Online
Cj Lhr: Online
Cj D.G.Khan: Online
Cj Mainwali: Online
B.J Fasilabad: Online
